-25.132741, 0.000000
-25.082476, 0.002003
-25.032210, 0.004009
-24.981945, 0.006013
-24.931679, 0.008010
-24.881414, 0.009995
-24.831148, 0.011962
-24.780883, 0.013908
-24.730617, 0.015825
-24.680352, 0.017711
-24.630086, 0.019560
-24.579821, 0.021366
-24.529555, 0.023126
-24.479290, 0.024834
-24.429024, 0.026487
-24.378759, 0.028080
-24.328494, 0.029608
-24.278228, 0.031067
-24.227963, 0.032454
-24.177697, 0.033764
-24.127432, 0.034995
-24.077166, 0.036141
-24.026901, 0.037202
-23.976635, 0.038172
-23.926370, 0.039050
-23.876104, 0.039833
-23.825839, 0.040518
-23.775573, 0.041104
-23.725308, 0.041588
-23.675042, 0.041969
-23.624777, 0.042245
-23.574511, 0.042415
-23.524246, 0.042479
-23.473980, 0.042436
-23.423715, 0.042285
-23.373449, 0.042026
-23.323184, 0.041659
-23.272918, 0.041186
-23.222653, 0.040606
-23.172387, 0.039922
-23.122122, 0.039133
-23.071856, 0.038241
-23.021591, 0.037249
-22.971325, 0.036158
-22.921060, 0.034971
-22.870795, 0.033690
-22.820529, 0.032318
-22.770264, 0.030858
-22.719998, 0.029314
-22.669733, 0.027689
-22.619467, 0.025986
-22.569202, 0.024210
-22.518936, 0.022364
-22.468671, 0.020454
-22.418405, 0.018484
-22.368140, 0.016458
-22.317874, 0.014381
-22.267609, 0.012258
-22.217343, 0.010094
-22.167078, 0.007896
-22.116812, 0.005667
-22.066547, 0.003414
-22.016281, 0.001141
-21.966016, 0.001144
-21.915750, 0.003437
-21.865485, 0.005732
-21.815219, 0.008023
-21.764954, 0.010304
-21.714688, 0.012570
-21.664423, 0.014814
-21.614157, 0.017032
-21.563892, 0.019216
-21.513626, 0.021362
-21.463361, 0.023464
-21.413096, 0.025517
-21.362830, 0.027514
-21.312565, 0.029452
-21.262299, 0.031324
-21.212034, 0.033125
-21.161768, 0.034851
-21.111503, 0.036497
-21.061237, 0.038059
-21.010972, 0.039532
-20.960706, 0.040911
-20.910441, 0.042194
-20.860175, 0.043376
-20.809910, 0.044454
-20.759644, 0.045424
-20.709379, 0.046284
-20.659113, 0.047032
-20.608848, 0.047663
-20.558582, 0.048178
-20.508317, 0.048572
-20.458051, 0.048846
-20.407786, 0.048997
-20.357520, 0.049025
-20.307255, 0.048929
-20.256989, 0.048708
-20.206724, 0.048364
-20.156458, 0.047894
-20.106193, 0.047302
-20.055928, 0.046586
-20.005662, 0.045749
-19.955397, 0.044792
-19.905131, 0.043717
-19.854866, 0.042525
-19.804600, 0.041220
-19.754335, 0.039803
-19.704069, 0.038279
-19.653804, 0.036650
-19.603538, 0.034920
-19.553273, 0.033092
-19.503007, 0.031171
-19.452742, 0.029161
-19.402476, 0.027067
-19.352211, 0.024894
-19.301945, 0.022646
-19.251680, 0.020329
-19.201414, 0.017949
-19.151149, 0.015510
-19.100883, 0.013020
-19.050618, 0.010483
-19.000352, 0.007906
-18.950087, 0.005296
-18.899821, 0.002658
-18.849556, 0.000000
-18.799290, 0.002673
-18.749025, 0.005353
-18.698759, 0.008034
-18.648494, 0.010709
-18.598229, 0.013372
-18.547963, 0.016015
-18.497698, 0.018632
-18.447432, 0.021216
-18.397167, 0.023760
-18.346901, 0.026258
-18.296636, 0.028703
-18.246370, 0.031089
-18.196105, 0.033410
-18.145839, 0.035659
-18.095574, 0.037830
-18.045308, 0.039917
-17.995043, 0.041914
-17.944777, 0.043817
-17.894512, 0.045620
-17.844246, 0.047317
-17.793981, 0.048903
-17.743715, 0.050375
-17.693450, 0.051728
-17.643184, 0.052957
-17.592919, 0.054059
-17.542653, 0.055031
-17.492388, 0.055868
-17.442122, 0.056569
-17.391857, 0.057131
-17.341591, 0.057551
-17.291326, 0.057828
-17.241060, 0.057960
-17.190795, 0.057946
-17.140530, 0.057785
-17.090264, 0.057476
-17.039999, 0.057021
-16.989733, 0.056418
-16.939468, 0.055668
-16.889202, 0.054773
-16.838937, 0.053734
-16.788671, 0.052553
-16.738406, 0.051231
-16.688140, 0.049772
-16.637875, 0.048177
-16.587609, 0.046451
-16.537344, 0.044597
-16.487078, 0.042618
-16.436813, 0.040520
-16.386547, 0.038305
-16.336282, 0.035980
-16.286016, 0.033550
-16.235751, 0.031019
-16.185485, 0.028395
-16.135220, 0.025681
-16.084954, 0.022886
-16.034689, 0.020016
-15.984423, 0.017076
-15.934158, 0.014075
-15.883892, 0.011019
-15.833627, 0.007916
-15.783361, 0.004773
-15.733096, 0.001597
-15.682831, 0.001602
-15.632565, 0.004819
-15.582300, 0.008043
-15.532034, 0.011269
-15.481769, 0.014486
-15.431503, 0.017688
-15.381238, 0.020866
-15.330972, 0.024012
-15.280707, 0.027118
-15.230441, 0.030175
-15.180176, 0.033176
-15.129910, 0.036114
-15.079645, 0.038979
-15.029379, 0.041764
-14.979114, 0.044463
-14.928848, 0.047067
-14.878583, 0.049569
-14.828317, 0.051962
-14.778052, 0.054240
-14.727786, 0.056397
-14.677521, 0.058424
-14.627255, 0.060318
-14.576990, 0.062072
-14.526724, 0.063681
-14.476459, 0.065140
-14.426193, 0.066443
-14.375928, 0.067587
-14.325663, 0.068568
-14.275397, 0.069382
-14.225132, 0.070026
-14.174866, 0.070497
-14.124601, 0.070793
-14.074335, 0.070911
-14.024070, 0.070850
-13.973804, 0.070610
-13.923539, 0.070188
-13.873273, 0.069586
-13.823008, 0.068802
-13.772742, 0.067839
-13.722477, 0.066697
-13.672211, 0.065377
-13.621946, 0.063881
-13.571680, 0.062212
-13.521415, 0.060374
-13.471149, 0.058368
-13.420884, 0.056200
-13.370618, 0.053873
-13.320353, 0.051391
-13.270087, 0.048760
-13.219822, 0.045986
-13.169556, 0.043074
-13.119291, 0.040031
-13.069025, 0.036862
-13.018760, 0.033576
-12.968494, 0.030179
-12.918229, 0.026679
-12.867964, 0.023084
-12.817698, 0.019402
-12.767433, 0.015642
-12.717167, 0.011813
-12.666902, 0.007923
-12.616636, 0.003982
-12.566371, 0.000000
-12.516105, 0.004014
-12.465840, 0.008051
-12.415574, 0.012100
-12.365309, 0.016151
-12.315043, 0.020194
-12.264778, 0.024219
-12.214512, 0.028216
-12.164247, 0.032174
-12.113981, 0.036084
-12.063716, 0.039934
-12.013450, 0.043716
-11.963185, 0.047418
-11.912919, 0.051031
-11.862654, 0.054546
-11.812388, 0.057952
-11.762123, 0.061240
-11.711857, 0.064401
-11.661592, 0.067425
-11.611326, 0.070305
-11.561061, 0.073032
-11.510795, 0.075597
-11.460530, 0.077993
-11.410265, 0.080212
-11.359999, 0.082247
-11.309734, 0.084092
-11.259468, 0.085740
-11.209203, 0.087184
-11.158937, 0.088421
-11.108672, 0.089445
-11.058406, 0.090251
-11.008141, 0.090835
-10.957875, 0.091194
-10.907610, 0.091325
-10.857344, 0.091225
-10.807079, 0.090893
-10.756813, 0.090327
-10.706548, 0.089527
-10.656282, 0.088492
-10.606017, 0.087222
-10.555751, 0.085719
-10.505486, 0.083984
-10.455220, 0.082019
-10.404955, 0.079827
-10.354689, 0.077411
-10.304424, 0.074775
-10.254158, 0.071923
-10.203893, 0.068861
-10.153627, 0.065593
-10.103362, 0.062127
-10.053096, 0.058468
-10.002831, 0.054624
-9.952566, 0.050602
-9.902300, 0.046411
-9.852035, 0.042060
-9.801769, 0.037557
-9.751504, 0.032912
-9.701238, 0.028136
-9.650973, 0.023238
-9.600707, 0.018230
-9.550442, 0.013123
-9.500176, 0.007929
-9.449911, 0.002659
-9.399645, 0.002674
-9.349380, 0.008057
-9.299114, 0.013478
-9.248849, 0.018924
-9.198583, 0.024381
-9.148318, 0.029836
-9.098052, 0.035276
-9.047787, 0.040687
-8.997521, 0.046054
-8.947256, 0.051365
-8.896990, 0.056606
-8.846725, 0.061762
-8.796459, 0.066821
-8.746194, 0.071767
-8.695928, 0.076589
-8.645663, 0.081272
-8.595398, 0.085803
-8.545132, 0.090170
-8.494867, 0.094359
-8.444601, 0.098358
-8.394336, 0.102155
-8.344070, 0.105739
-8.293805, 0.109097
-8.243539, 0.112218
-8.193274, 0.115093
-8.143008, 0.117711
-8.092743, 0.120062
-8.042477, 0.122137
-7.992212, 0.123928
-7.941946, 0.125427
-7.891681, 0.126626
-7.841415, 0.127518
-7.791150, 0.128097
-7.740884, 0.128359
-7.690619, 0.128297
-7.640353, 0.127909
-7.590088, 0.127190
-7.539822, 0.126138
-7.489557, 0.124751
-7.439291, 0.123028
-7.389026, 0.120969
-7.338760, 0.118574
-7.288495, 0.115844
-7.238229, 0.112782
-7.187964, 0.109390
-7.137699, 0.105672
-7.087433, 0.101632
-7.037168, 0.097276
-6.986902, 0.092610
-6.936637, 0.087640
-6.886371, 0.082376
-6.836106, 0.076824
-6.785840, 0.070994
-6.735575, 0.064897
-6.685309, 0.058542
-6.635044, 0.051943
-6.584778, 0.045110
-6.534513, 0.038058
